Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
102,5,2015-03-20,6947,1057,1,1,0,0
1046,5,2015-03-20,10512,780,1,1,0,0
793,5,2015-03-20,5041,506,1,1,0,0
903,5,2015-03-20,11602,773,1,1,0,0
266,6,2015-03-21,2367,255,1,0,0,0
102,6,2015-03-21,5001,828,1,0,0,0
1046,6,2015-03-21,6984,578,1,0,0,0
793,6,2015-03-21,4265,443,1,0,0,0
903,6,2015-03-21,13450,924,1,0,0,0
266,7,2015-03-22,0,0,0,0,0,0
102,7,2015-03-22,0,0,0,0,0,0
1046,7,2015-03-22,0,0,0,0,0,0
793,7,2015-03-22,0,0,0,0,0,0
903,7,2015-03-22,0,0,0,0,0,0
266,1,2015-03-23,3574,489,1,0,0,0
102,1,2015-03-23,5929,970,1,0,0,0
1046,1,2015-03-23,7484,636,1,0,0,0
793,1,2015-03-23,3212,369,1,0,0,0
903,1,2015-03-23,10087,772,1,0,0,0
266,2,2015-03-24,4004,507,1,0,0,0
102,2,2015-03-24,4937,834,1,0,0,0
1046,2,2015-03-24,6021,518,1,0,0,0
793,2,2015-03-24,2784,331,1,0,0,0
903,2,2015-03-24,8687,614,1,0,0,0
266,3,2015-03-25,3589,475,1,0,0,0
102,3,2015-03-25,4316,713,1,0,0,0
1046,3,2015-03-25,6766,528,1,0,0,0
793,3,2015-03-25,3169,314,1,0,0,0
903,3,2015-03-25,9455,650,1,0,0,0
266,4,2015-03-26,4088,491,1,0,0,0
102,4,2015-03-26,4353,764,1,0,0,0
1046,4,2015-03-26,6669,557,1,0,0,0
793,4,2015-03-26,3363,343,1,0,0,0
903,4,2015-03-26,9934,664,1,0,0,0
266,5,2015-03-27,3316,407,1,0,0,0
102,5,2015-03-27,4306,739,1,0,0,0
1046,5,2015-03-27,7883,621,1,0,0,0
793,5,2015-03-27,3797,394,1,0,0,0
903,5,2015-03-27,12597,830,1,0,0,0
266,6,2015-03-28,2094,244,1,0,0,0
102,6,2015-03-28,5393,854,1,0,0,0
1046,6,2015-03-28,6875,541,1,0,0,0
793,6,2015-03-28,4501,480,1,0,0,0
903,6,2015-03-28,12534,877,1,0,0,0
266,7,2015-03-29,0,0,0,0,0,0
102,7,2015-03-29,0,0,0,0,0,0
1046,7,2015-03-29,0,0,0,0,0,0
793,7,2015-03-29,0,0,0,0,0,0
903,7,2015-03-29,0,0,0,0,0,0
266,1,2015-03-30,5846,577,1,1,0,0
102,1,2015-03-30,11045,1349,1,1,0,1
1046,1,2015-03-30,14939,972,1,1,0,0
793,1,2015-03-30,10359,746,1,1,0,1
903,1,2015-03-30,16803,1007,1,1,0,1
266,2,2015-03-31,5525,566,1,1,0,0
102,2,2015-03-31,11577,1290,1,1,0,1
1046,2,2015-03-31,12252,773,1,1,0,0
793,2,2015-03-31,7723,591,1,1,0,1
903,2,2015-03-31,13049,809,1,1,0,1
266,3,2015-04-01,5510,554,1,1,0,0
102,3,2015-04-01,11522,1479,1,1,0,1
1046,3,2015-04-01,15417,1003,1,1,0,0
793,3,2015-04-01,8642,678,1,1,0,1
903,3,2015-04-01,15629,985,1,1,0,1
266,4,2015-04-02,5145,555,1,1,0,1
102,4,2015-04-02,11216,1448,1,1,0,1
1046,4,2015-04-02,14590,995,1,1,0,1
793,4,2015-04-02,7745,716,1,1,0,1
903,4,2015-04-02,15756,1094,1,1,0,1
266,5,2015-04-03,0,0,0,1,b,1
102,5,2015-04-03,0,0,0,1,b,1
1046,5,2015-04-03,0,0,0,1,b,0
793,5,2015-04-03,0,0,0,1,b,1
903,5,2015-04-03,0,0,0,1,b,1
266,6,2015-04-04,3749,430,1,0,0,0
102,6,2015-04-04,9166,1320,1,0,0,0
1046,6,2015-04-04,11924,921,1,0,0,0
793,6,2015-04-04,6148,619,1,0,0,0
903,6,2015-04-04,16991,1193,1,0,0,0
266,7,2015-04-05,0,0,0,0,0,0
102,7,2015-04-05,0,0,0,0,0,0
1046,7,2015-04-05,0,0,0,0,0,0
793,7,2015-04-05,0,0,0,0,0,0
903,7,2015-04-05,0,0,0,0,0,0
266,1,2015-04-06,0,0,0,0,b,1
102,1,2015-04-06,0,0,0,0,b,1
1046,1,2015-04-06,0,0,0,0,b,0
793,1,2015-04-06,0,0,0,0,b,1
903,1,2015-04-06,0,0,0,0,b,1
266,2,2015-04-07,5060,641,1,0,0,1
102,2,2015-04-07,7304,1132,1,0,0,1
1046,2,2015-04-07,8141,713,1,0,0,0
793,2,2015-04-07,4006,445,1,0,0,1
903,2,2015-04-07,11095,796,1,0,0,1
266,3,2015-04-08,4345,547,1,0,0,1
102,3,2015-04-08,6319,984,1,0,0,1
1046,3,2015-04-08,7545,604,1,0,0,0
793,3,2015-04-08,3415,386,1,0,0,1
903,3,2015-04-08,8865,641,1,0,0,1
266,4,2015-04-09,4408,585,1,0,0,1
102,4,2015-04-09,5552,933,1,0,0,1
1046,4,2015-04-09,7586,638,1,0,0,0
793,4,2015-04-09,3237,387,1,0,0,1
903,4,2015-04-09,9694,673,1,0,0,1
266,5,2015-04-10,3741,495,1,0,0,1
102,5,2015-04-10,5244,902,1,0,0,1
1046,5,2015-04-10,9056,685,1,0,0,0
793,5,2015-04-10,4113,428,1,0,0,1
903,5,2015-04-10,10372,698,1,0,0,1
266,6,2015-04-11,2160,269,1,0,0,0
102,6,2015-04-11,6015,898,1,0,0,0
1046,6,2015-04-11,6348,544,1,0,0,0
793,6,2015-04-11,4370,461,1,0,0,0
903,6,2015-04-11,11810,821,1,0,0,0
266,7,2015-04-12,0,0,0,0,0,0
102,7,2015-04-12,0,0,0,0,0,0
1046,7,2015-04-12,0,0,0,0,0,0
793,7,2015-04-12,0,0,0,0,0,0
903,7,2015-04-12,0,0,0,0,0,0
266,1,2015-04-13,5369,624,1,1,0,0
102,1,2015-04-13,10994,1359,1,1,0,0
1046,1,2015-04-13,14486,950,1,1,0,0
793,1,2015-04-13,9884,759,1,1,0,0
903,1,2015-04-13,14328,870,1,1,0,0
266,2,2015-04-14,5540,638,1,1,0,0
102,2,2015-04-14,8325,1150,1,1,0,0
1046,2,2015-04-14,10567,741,1,1,0,0
793,2,2015-04-14,7062,556,1,1,0,0
903,2,2015-04-14,10569,665,1,1,0,0
266,3,2015-04-15,4960,572,1,1,0,0
102,3,2015-04-15,7180,1072,1,1,0,0
1046,3,2015-04-15,9686,698,1,1,0,0
793,3,2015-04-15,5022,454,1,1,0,0
903,3,2015-04-15,9716,629,1,1,0,0
266,4,2015-04-16,5365,630,1,1,0,0
102,4,2015-04-16,8080,1105,1,1,0,0
1046,4,2015-04-16,10217,737,1,1,0,0
793,4,2015-04-16,5451,511,1,1,0,0
903,4,2015-04-16,10936,714,1,1,0,0
266,5,2015-04-17,4434,491,1,1,0,0
102,5,2015-04-17,7103,1029,1,1,0,0
1046,5,2015-04-17,11860,882,1,1,0,0
793,5,2015-04-17,6030,594,1,1,0,0
903,5,2015-04-17,13150,803,1,1,0,0
266,6,2015-04-18,2179,241,1,0,0,0
102,6,2015-04-18,5636,887,1,0,0,0
1046,6,2015-04-18,7123,583,1,0,0,0
793,6,2015-04-18,4250,478,1,0,0,0
903,6,2015-04-18,12760,875,1,0,0,0
266,7,2015-04-19,0,0,0,0,0,0
102,7,2015-04-19,0,0,0,0,0,0
1046,7,2015-04-19,0,0,0,0,0,0
793,7,2015-04-19,0,0,0,0,0,0
903,7,2015-04-19,0,0,0,0,0,0
266,1,2015-04-20,4123,554,1,0,0,0
102,1,2015-04-20,5401,899,1,0,0,0
1046,1,2015-04-20,6314,602,1,0,0,0
793,1,2015-04-20,3325,372,1,0,0,0
903,1,2015-04-20,8936,673,1,0,0,0
266,2,2015-04-21,3416,479,1,0,0,0
102,2,2015-04-21,4659,803,1,0,0,0
1046,2,2015-04-21,6129,534,1,0,0,0
793,2,2015-04-21,2963,343,1,0,0,0
903,2,2015-04-21,8348,584,1,0,0,0
266,3,2015-04-22,3487,461,1,0,0,0
102,3,2015-04-22,4903,804,1,0,0,0
1046,3,2015-04-22,7079,583,1,0,0,0
793,3,2015-04-22,3282,357,1,0,0,0
903,3,2015-04-22,8488,566,1,0,0,0
266,4,2015-04-23,3882,518,1,0,0,0
102,4,2015-04-23,4629,755,1,0,0,0
1046,4,2015-04-23,6584,603,1,0,0,0
793,4,2015-04-23,3381,350,1,0,0,0
903,4,2015-04-23,8948,643,1,0,0,0
266,5,2015-04-24,2800,412,1,0,0,0
102,5,2015-04-24,4495,793,1,0,0,0
1046,5,2015-04-24,7614,630,1,0,0,0
793,5,2015-04-24,3612,362,1,0,0,0
903,5,2015-04-24,9518,662,1,0,0,0
266,6,2015-04-25,2347,263,1,0,0,0
102,6,2015-04-25,5160,819,1,0,0,0
1046,6,2015-04-25,6541,551,1,0,0,0
793,6,2015-04-25,4235,465,1,0,0,0
903,6,2015-04-25,11069,783,1,0,0,0
266,7,2015-04-26,0,0,0,0,0,0
102,7,2015-04-26,0,0,0,0,0,0
1046,7,2015-04-26,0,0,0,0,0,0
793,7,2015-04-26,0,0,0,0,0,0
903,7,2015-04-26,0,0,0,0,0,0
266,1,2015-04-27,5132,592,1,1,0,0
102,1,2015-04-27,10341,1276,1,1,0,0
1046,1,2015-04-27,14184,990,1,1,0,0
793,1,2015-04-27,9237,690,1,1,0,0
903,1,2015-04-27,12890,834,1,1,0,0
266,2,2015-04-28,4472,483,1,1,0,0
102,2,2015-04-28,8750,1168,1,1,0,0
1046,2,2015-04-28,11168,791,1,1,0,0
793,2,2015-04-28,7214,565,1,1,0,0
903,2,2015-04-28,12119,749,1,1,0,0
266,3,2015-04-29,5927,675,1,1,0,0
102,3,2015-04-29,8771,1161,1,1,0,0
1046,3,2015-04-29,10931,821,1,1,0,0
793,3,2015-04-29,6911,568,1,1,0,0
903,3,2015-04-29,13198,774,1,1,0,0
266,4,2015-04-30,5332,646,1,1,0,0
102,4,2015-04-30,12977,1499,1,1,0,0
1046,4,2015-04-30,12071,957,1,1,0,0
793,4,2015-04-30,7919,700,1,1,0,0
903,4,2015-04-30,15007,940,1,1,0,0
266,5,2015-05-01,0,0,0,1,a,0
102,5,2015-05-01,0,0,0,1,a,0
1046,5,2015-05-01,0,0,0,1,a,0
793,5,2015-05-01,0,0,0,1,a,0
903,5,2015-05-01,0,0,0,1,a,0
266,6,2015-05-02,2878,342,1,0,0,0
102,6,2015-05-02,9128,1301,1,0,0,0
1046,6,2015-05-02,9878,780,1,0,0,0
793,6,2015-05-02,5406,550,1,0,0,0
903,6,2015-05-02,16410,1086,1,0,0,0
266,7,2015-05-03,0,0,0,0,0,0
102,7,2015-05-03,0,0,0,0,0,0
1046,7,2015-05-03,0,0,0,0,0,0
793,7,2015-05-03,0,0,0,0,0,0
903,7,2015-05-03,0,0,0,0,0,0
266,1,2015-05-04,6057,661,1,1,0,0
102,1,2015-05-04,11590,1464,1,1,0,0
1046,1,2015-05-04,12810,923,1,1,0,0
793,1,2015-05-04,8303,651,1,1,0,0
903,1,2015-05-04,15407,939,1,1,0,0
266,2,2015-05-05,5460,585,1,1,0,0
102,2,2015-05-05,10020,1213,1,1,0,0
1046,2,2015-05-05,9598,705,1,1,0,0
793,2,2015-05-05,6381,533,1,1,0,0
903,2,2015-05-05,10651,663,1,1,0,0
266,3,2015-05-06,4796,542,1,1,0,0
102,3,2015-05-06,9161,1198,1,1,0,0
1046,3,2015-05-06,9434,678,1,1,0,0
793,3,2015-05-06,5879,514,1,1,0,0
903,3,2015-05-06,10660,679,1,1,0,0
266,4,2015-05-07,5473,604,1,1,0,0
102,4,2015-05-07,7833,1098,1,1,0,0
1046,4,2015-05-07,10260,774,1,1,0,0
793,4,2015-05-07,6095,539,1,1,0,0
903,4,2015-05-07,10449,652,1,1,0,0
266,5,2015-05-08,4643,541,1,1,0,0
102,5,2015-05-08,8489,1205,1,1,0,0
1046,5,2015-05-08,10278,823,1,1,0,0
793,5,2015-05-08,5417,499,1,1,0,0
903,5,2015-05-08,10959,757,1,1,0,0
266,6,2015-05-09,2363,273,1,0,0,0
102,6,2015-05-09,6903,1034,1,0,0,0
1046,6,2015-05-09,7336,617,1,0,0,0
793,6,2015-05-09,4437,465,1,0,0,0
903,6,2015-05-09,13737,925,1,0,0,0
266,7,2015-05-10,0,0,0,0,0,0
102,7,2015-05-10,0,0,0,0,0,0
1046,7,2015-05-10,0,0,0,0,0,0
793,7,2015-05-10,0,0,0,0,0,0
903,7,2015-05-10,0,0,0,0,0,0
266,1,2015-05-11,4917,584,1,0,0,0
102,1,2015-05-11,5105,883,1,0,0,0
1046,1,2015-05-11,7431,662,1,0,0,0
793,1,2015-05-11,3405,383,1,0,0,0
903,1,2015-05-11,7750,564,1,0,0,0
266,2,2015-05-12,4371,538,1,0,0,0
102,2,2015-05-12,5889,901,1,0,0,0
1046,2,2015-05-12,7149,587,1,0,0,0
793,2,2015-05-12,3156,363,1,0,0,0
903,2,2015-05-12,8565,598,1,0,0,0
266,3,2015-05-13,4386,560,1,0,0,0
102,3,2015-05-13,6174,1017,1,0,0,0
1046,3,2015-05-13,11040,873,1,0,0,0
793,3,2015-05-13,5387,504,1,0,0,0
903,3,2015-05-13,11289,821,1,0,0,0
266,4,2015-05-14,0,0,0,0,a,0
102,4,2015-05-14,0,0,0,0,a,0
1046,4,2015-05-14,0,0,0,0,a,0
793,4,2015-05-14,0,0,0,0,a,0
903,4,2015-05-14,0,0,0,0,a,0
266,5,2015-05-15,4593,478,1,0,0,1
102,5,2015-05-15,7410,1139,1,0,0,0
1046,5,2015-05-15,10291,798,1,0,0,1
793,5,2015-05-15,5257,533,1,0,0,0
903,5,2015-05-15,14338,923,1,0,0,0
266,6,2015-05-16,1869,233,1,0,0,0
102,6,2015-05-16,5570,877,1,0,0,0
1046,6,2015-05-16,6972,593,1,0,0,0
793,6,2015-05-16,4165,413,1,0,0,0
903,6,2015-05-16,11125,741,1,0,0,0
266,7,2015-05-17,0,0,0,0,0,0
102,7,2015-05-17,0,0,0,0,0,0
1046,7,2015-05-17,0,0,0,0,0,0
793,7,2015-05-17,0,0,0,0,0,0
903,7,2015-05-17,0,0,0,0,0,0
266,1,2015-05-18,5994,651,1,1,0,0
102,1,2015-05-18,10249,1352,1,1,0,0
1046,1,2015-05-18,12753,898,1,1,0,1
793,1,2015-05-18,7707,641,1,1,0,0
903,1,2015-05-18,11990,747,1,1,0,0
266,2,2015-05-19,5733,600,1,1,0,0
102,2,2015-05-19,8159,1106,1,1,0,0
1046,2,2015-05-19,10006,746,1,1,0,1
793,2,2015-05-19,5605,469,1,1,0,0
903,2,2015-05-19,12823,766,1,1,0,0
266,3,2015-05-20,4392,549,1,1,0,0
102,3,2015-05-20,8254,1123,1,1,0,0
1046,3,2015-05-20,10358,748,1,1,0,1
793,3,2015-05-20,5650,486,1,1,0,0
903,3,2015-05-20,13051,727,1,1,0,0
266,4,2015-05-21,4678,572,1,1,0,0
102,4,2015-05-21,7295,1046,1,1,0,0
1046,4,2015-05-21,9829,732,1,1,0,1
793,4,2015-05-21,5064,485,1,1,0,0
903,4,2015-05-21,12218,737,1,1,0,0
266,5,2015-05-22,4247,469,1,1,0,0
102,5,2015-05-22,7842,1063,1,1,0,0
1046,5,2015-05-22,9081,732,1,1,0,1
793,5,2015-05-22,5282,504,1,1,0,0
903,5,2015-05-22,12754,818,1,1,0,0
266,6,2015-05-23,2106,239,1,0,0,0
102,6,2015-05-23,6119,905,1,0,0,0
1046,6,2015-05-23,6617,567,1,0,0,0
793,6,2015-05-23,4244,445,1,0,0,0
903,6,2015-05-23,13427,848,1,0,0,0
266,7,2015-05-24,0,0,0,0,0,0
102,7,2015-05-24,0,0,0,0,0,0
1046,7,2015-05-24,0,0,0,0,0,0
793,7,2015-05-24,0,0,0,0,0,0
903,7,2015-05-24,0,0,0,0,0,0
266,1,2015-05-25,0,0,0,0,a,0
102,1,2015-05-25,0,0,0,0,a,0
1046,1,2015-05-25,0,0,0,0,a,0
793,1,2015-05-25,0,0,0,0,a,0
903,1,2015-05-25,0,0,0,0,a,0
266,2,2015-05-26,4812,592,1,0,0,0
102,2,2015-05-26,6853,1000,1,0,0,1
1046,2,2015-05-26,7765,656,1,0,0,0
793,2,2015-05-26,4293,431,1,0,0,1
903,2,2015-05-26,11788,748,1,0,0,1
266,3,2015-05-27,4378,520,1,0,0,0
102,3,2015-05-27,5172,815,1,0,0,0
1046,3,2015-05-27,7742,605,1,0,0,0
793,3,2015-05-27,3475,349,1,0,0,0
903,3,2015-05-27,9158,641,1,0,0,1
266,4,2015-05-28,4363,557,1,0,0,0
102,4,2015-05-28,5758,835,1,0,0,0
1046,4,2015-05-28,8198,642,1,0,0,0
793,4,2015-05-28,4020,387,1,0,0,0
903,4,2015-05-28,8533,584,1,0,0,1
266,5,2015-05-29,3863,497,1,0,0,0
102,5,2015-05-29,8860,1165,1,0,0,0
1046,5,2015-05-29,10318,806,1,0,0,0
793,5,2015-05-29,5287,516,1,0,0,0
903,5,2015-05-29,9208,621,1,0,0,1
266,6,2015-05-30,3164,308,1,0,0,0
102,6,2015-05-30,7723,1057,1,0,0,0
1046,6,2015-05-30,9371,694,1,0,0,0
793,6,2015-05-30,5050,505,1,0,0,0
903,6,2015-05-30,12355,765,1,0,0,0
266,7,2015-05-31,0,0,0,0,0,0
102,7,2015-05-31,0,0,0,0,0,0
1046,7,2015-05-31,0,0,0,0,0,0
793,7,2015-05-31,0,0,0,0,0,0
903,7,2015-05-31,0,0,0,0,0,0
266,1,2015-06-01,4927,621,1,1,0,0
102,1,2015-06-01,11555,1466,1,1,0,0
1046,1,2015-06-01,16463,1074,1,1,0,0
793,1,2015-06-01,9687,716,1,1,0,0
903,1,2015-06-01,13645,787,1,1,0,1
266,2,2015-06-02,5125,609,1,1,0,0
102,2,2015-06-02,9565,1265,1,1,0,0
1046,2,2015-06-02,10219,741,1,1,0,0
793,2,2015-06-02,7853,600,1,1,0,0
903,2,2015-06-02,12304,705,1,1,0,1
266,3,2015-06-03,4963,590,1,1,0,0
102,3,2015-06-03,10162,1347,1,1,0,0
1046,3,2015-06-03,10600,780,1,1,0,0
793,3,2015-06-03,6959,621,1,1,0,0
903,3,2015-06-03,12386,786,1,1,0,1
266,4,2015-06-04,4754,635,1,1,a,0
102,4,2015-06-04,0,0,0,1,a,0
1046,4,2015-06-04,10339,785,1,1,0,0
793,4,2015-06-04,0,0,0,1,a,0
903,4,2015-06-04,0,0,0,1,a,1
266,5,2015-06-05,4726,568,1,1,0,0
102,5,2015-06-05,10646,1387,1,1,0,0
1046,5,2015-06-05,9859,757,1,1,0,0
793,5,2015-06-05,6886,610,1,1,0,0
903,5,2015-06-05,15613,964,1,1,0,1
266,6,2015-06-06,2825,330,1,0,0,0
102,6,2015-06-06,6771,1000,1,0,0,0
1046,6,2015-06-06,6738,572,1,0,0,0
793,6,2015-06-06,4401,475,1,0,0,0
903,6,2015-06-06,12126,796,1,0,0,0
266,7,2015-06-07,0,0,0,0,0,0
102,7,2015-06-07,0,0,0,0,0,0
1046,7,2015-06-07,0,0,0,0,0,0
793,7,2015-06-07,0,0,0,0,0,0
903,7,2015-06-07,0,0,0,0,0,0
266,1,2015-06-08,4065,528,1,0,0,0
102,1,2015-06-08,6425,979,1,0,0,0
1046,1,2015-06-08,8116,689,1,0,0,0
793,1,2015-06-08,4248,442,1,0,0,0
903,1,2015-06-08,13205,832,1,0,0,0
266,2,2015-06-09,3894,463,1,0,0,0
102,2,2015-06-09,6941,970,1,0,0,0
1046,2,2015-06-09,7096,577,1,0,0,0
793,2,2015-06-09,3888,389,1,0,0,0
903,2,2015-06-09,10800,712,1,0,0,0
266,3,2015-06-10,3741,497,1,0,0,0
102,3,2015-06-10,5741,866,1,0,0,0
1046,3,2015-06-10,7675,617,1,0,0,0
793,3,2015-06-10,3475,369,1,0,0,0
903,3,2015-06-10,10552,689,1,0,0,0
266,4,2015-06-11,4083,533,1,0,0,0
102,4,2015-06-11,5678,869,1,0,0,0
1046,4,2015-06-11,7754,631,1,0,0,0
793,4,2015-06-11,3517,403,1,0,0,0
903,4,2015-06-11,9626,658,1,0,0,0
266,5,2015-06-12,3635,421,1,0,0,0
102,5,2015-06-12,5128,834,1,0,0,0
1046,5,2015-06-12,7688,643,1,0,0,0
793,5,2015-06-12,3876,397,1,0,0,0
903,5,2015-06-12,9965,690,1,0,0,0
266,6,2015-06-13,2046,223,1,0,0,0
102,6,2015-06-13,5886,852,1,0,0,0
1046,6,2015-06-13,7226,586,1,0,0,0
793,6,2015-06-13,4516,445,1,0,0,0
903,6,2015-06-13,11730,776,1,0,0,0
266,7,2015-06-14,0,0,0,0,0,0
102,7,2015-06-14,0,0,0,0,0,0
1046,7,2015-06-14,0,0,0,0,0,0
793,7,2015-06-14,0,0,0,0,0,0
903,7,2015-06-14,0,0,0,0,0,0
266,1,2015-06-15,6064,617,1,1,0,0
102,1,2015-06-15,11750,1449,1,1,0,0
1046,1,2015-06-15,14061,989,1,1,0,0
793,1,2015-06-15,10442,788,1,1,0,0
903,1,2015-06-15,15643,953,1,1,0,0
266,2,2015-06-16,4660,531,1,1,0,0
102,2,2015-06-16,9318,1223,1,1,0,0
1046,2,2015-06-16,10799,753,1,1,0,0
793,2,2015-06-16,7039,548,1,1,0,0
903,2,2015-06-16,12677,821,1,1,0,0
266,3,2015-06-17,5017,573,1,1,0,0
102,3,2015-06-17,8412,1166,1,1,0,0
1046,3,2015-06-17,9799,689,1,1,0,0
793,3,2015-06-17,6404,510,1,1,0,0
903,3,2015-06-17,11529,745,1,1,0,0
266,4,2015-06-18,4881,587,1,1,0,0
102,4,2015-06-18,7126,997,1,1,0,0
1046,4,2015-06-18,9907,706,1,1,0,0
793,4,2015-06-18,5273,483,1,1,0,0
903,4,2015-06-18,10498,757,1,1,0,0
266,5,2015-06-19,3846,469,1,1,0,0
102,5,2015-06-19,6932,936,1,1,0,0
1046,5,2015-06-19,10614,821,1,1,0,0
793,5,2015-06-19,5786,515,1,1,0,0
903,5,2015-06-19,13339,874,1,1,0,0
266,6,2015-06-20,2126,245,1,0,0,0
102,6,2015-06-20,5787,888,1,0,0,0
1046,6,2015-06-20,6158,533,1,0,0,0
793,6,2015-06-20,4359,445,1,0,0,0
903,6,2015-06-20,11546,838,1,0,0,0
266,7,2015-06-21,0,0,0,0,0,0
102,7,2015-06-21,0,0,0,0,0,0
1046,7,2015-06-21,0,0,0,0,0,0
793,7,2015-06-21,0,0,0,0,0,0
903,7,2015-06-21,0,0,0,0,0,0
266,1,2015-06-22,4065,538,1,0,0,0
102,1,2015-06-22,4896,757,1,0,0,0
1046,1,2015-06-22,6487,590,1,0,0,0
793,1,2015-06-22,3801,427,1,0,0,0
903,1,2015-06-22,10212,742,1,0,0,0
266,2,2015-06-23,3847,476,1,0,0,0
102,2,2015-06-23,5270,797,1,0,0,0
1046,2,2015-06-23,6790,550,1,0,0,0
793,2,2015-06-23,3548,381,1,0,0,0
903,2,2015-06-23,9136,666,1,0,0,0
266,3,2015-06-24,3950,533,1,0,0,0
102,3,2015-06-24,5524,850,1,0,0,0
1046,3,2015-06-24,6650,571,1,0,0,0
793,3,2015-06-24,3432,387,1,0,0,0
903,3,2015-06-24,9595,648,1,0,0,0
266,4,2015-06-25,3817,532,1,0,0,0
102,4,2015-06-25,4655,765,1,0,0,0
1046,4,2015-06-25,6797,605,1,0,0,0
793,4,2015-06-25,3863,402,1,0,0,0
903,4,2015-06-25,8752,653,1,0,0,0
266,5,2015-06-26,3285,549,1,0,0,0
102,5,2015-06-26,4921,765,1,0,0,0
1046,5,2015-06-26,7084,640,1,0,0,0
793,5,2015-06-26,3079,339,1,0,0,0
903,5,2015-06-26,9457,701,1,0,0,0
266,6,2015-06-27,3947,550,1,0,0,0
102,6,2015-06-27,5535,847,1,0,0,0
1046,6,2015-06-27,7000,566,1,0,0,0
793,6,2015-06-27,4074,420,1,0,0,0
903,6,2015-06-27,12243,849,1,0,0,0
266,7,2015-06-28,0,0,0,0,0,0
102,7,2015-06-28,0,0,0,0,0,0
1046,7,2015-06-28,0,0,0,0,0,0
793,7,2015-06-28,0,0,0,0,0,0
903,7,2015-06-28,0,0,0,0,0,0
266,1,2015-06-29,4961,570,1,1,0,0
102,1,2015-06-29,12311,1386,1,1,0,1
1046,1,2015-06-29,13440,888,1,1,0,0
793,1,2015-06-29,9623,687,1,1,0,1
903,1,2015-06-29,15023,926,1,1,0,0
266,2,2015-06-30,5460,626,1,1,0,0
102,2,2015-06-30,13419,1478,1,1,0,1
1046,2,2015-06-30,12454,839,1,1,0,0
793,2,2015-06-30,7853,606,1,1,0,1
903,2,2015-06-30,13125,808,1,1,0,0
266,3,2015-07-01,4932,546,1,1,0,0
102,3,2015-07-01,9000,1182,1,1,0,1
1046,3,2015-07-01,10759,749,1,1,0,0
793,3,2015-07-01,5987,479,1,1,0,1
903,3,2015-07-01,12412,779,1,1,0,0
266,4,2015-07-02,4883,598,1,1,0,0
102,4,2015-07-02,7985,1036,1,1,0,1
1046,4,2015-07-02,10153,761,1,1,0,0
793,4,2015-07-02,5347,452,1,1,0,1
903,4,2015-07-02,12042,743,1,1,0,0
266,5,2015-07-03,3756,470,1,1,0,0
102,5,2015-07-03,7194,990,1,1,0,1
1046,5,2015-07-03,9983,769,1,1,0,0
793,5,2015-07-03,6203,480,1,1,0,1
903,5,2015-07-03,12677,806,1,1,0,0
266,6,2015-07-04,2162,267,1,0,0,0
102,6,2015-07-04,4712,682,1,0,0,0
1046,6,2015-07-04,6879,558,1,0,0,0
793,6,2015-07-04,3285,323,1,0,0,0
903,6,2015-07-04,12248,820,1,0,0,0
266,7,2015-07-05,0,0,0,0,0,0
102,7,2015-07-05,0,0,0,0,0,0
1046,7,2015-07-05,0,0,0,0,0,0
793,7,2015-07-05,0,0,0,0,0,0
903,7,2015-07-05,0,0,0,0,0,0
266,1,2015-07-06,4215,558,1,0,0,0
102,1,2015-07-06,8156,1147,1,0,0,1
1046,1,2015-07-06,8311,702,1,0,0,0
793,1,2015-07-06,4625,461,1,0,0,1
903,1,2015-07-06,12955,865,1,0,0,0
266,2,2015-07-07,4043,558,1,0,0,0
102,2,2015-07-07,5397,855,1,0,0,1
1046,2,2015-07-07,6715,554,1,0,0,0
793,2,2015-07-07,3379,324,1,0,0,1
903,2,2015-07-07,9156,649,1,0,0,0
266,3,2015-07-08,4070,499,1,0,0,0
102,3,2015-07-08,5927,867,1,0,0,1
1046,3,2015-07-08,7469,608,1,0,0,0
793,3,2015-07-08,3642,360,1,0,0,1
903,3,2015-07-08,12054,795,1,0,0,0
266,4,2015-07-09,3914,499,1,0,0,0
102,4,2015-07-09,5465,857,1,0,0,1
1046,4,2015-07-09,8435,679,1,0,0,0
793,4,2015-07-09,3561,380,1,0,0,1
903,4,2015-07-09,11598,792,1,0,0,0
266,5,2015-07-10,4218,496,1,0,0,0
102,5,2015-07-10,5972,890,1,0,0,1
1046,5,2015-07-10,9565,776,1,0,0,0
793,5,2015-07-10,3420,342,1,0,0,1
903,5,2015-07-10,10576,721,1,0,0,0
266,6,2015-07-11,2550,269,1,0,0,0
102,6,2015-07-11,5330,760,1,0,0,0
1046,6,2015-07-11,6985,544,1,0,0,0
793,6,2015-07-11,3353,335,1,0,0,0
903,6,2015-07-11,12059,828,1,0,0,0
266,7,2015-07-12,0,0,0,0,0,0
102,7,2015-07-12,0,0,0,0,0,0
1046,7,2015-07-12,0,0,0,0,0,0
793,7,2015-07-12,0,0,0,0,0,0
903,7,2015-07-12,0,0,0,0,0,0
266,1,2015-07-13,5584,639,1,1,0,1
102,1,2015-07-13,10030,1242,1,1,0,1
1046,1,2015-07-13,14032,968,1,1,0,1
793,1,2015-07-13,8484,649,1,1,0,1
903,1,2015-07-13,16454,1000,1,1,0,0
